5041817,6151744
5041817,706890
6151744,706890
6992316,10740457
30870697,32410915
2782625,2630045
2821341,2787675
2821341,6098526
2821341,5045273
2787675,6098520
6098520,6098526
4388596,2420501
5626827,5041091
5730799,981021
959021,1011190
3631442,2337747
2337747,3602322
6514460,127547
33934553,10222834
360846,1893851
7622189,2446814
6544392,7765651
274005,1255615
4484252,6360821
3059343,18484
3059343,1550383
1550383,2054724
3107897,7498049
3608277,11370623
2858287,2733741
4732755,4730040
4730040,4742707
16984692,12188926
11928808,11036411
11509141,5021589
3106099,2084776
571023,5957215
1746460,1515787
1515787,1515788
1157279,110296
5456994,5577147
33142174,33140964
8686607,8686608
61983,1453608
34329465,30408682
10338328,4929455
2173795,3503150
2173795,4375806
8501106,647614
647614,30764756
30764756,8738540
8738540,30879004
4775039,10662728
7363026,2108638
1029002,1029018
5662954,811269
8808702,8537936
33562712,14075895
423588,1801437
9485442,9479582
9485442,9487939
9479582,9487939
7246346,7642812
5077226,9581056
10736414,2354483
433923,945323
433923,945324
433923,945337
945323,945324
11907259,30356394
11907259,30353805
11907259,12158061
30356394,30353805
587608,587708
10483244,10483245
9736282,9788220
10736479,10681981
8624938,3179964
865238,774368
4677681,4677685
3527883,2990688
3527883,2084995
845184,11868965
845184,7839876
11868965,7839876
3032462,2439074
77164,76810
2964251,1473365
7923006,766362
7923006,3073369
766362,3073369
3249889,32883320
3111905,2553667
3111905,3111904
3299037,1505136
8988530,8709421
88280,31944061
2538644,3319643
5099780,11703848
10827590,33679282
10827590,352590
33679282,352590
4527572,4527573
2910252,172655
10257684,10276196
10257684,10247283
10276196,10258186
10258186,10247283
8367424,18797067
18797067,5544643
5544643,3238153
8411691,9594825
5941401,186116
80273,1246629
80273,1411804
80273,182305
12254502,12254857
7896192,7896191
7896192,7896187
7896191,7896190
7896190,7896187
12468402,12417800
8776007,8617714
8617714,4015924
4015924,9026224
969876,378054
378054,148832
11390772,1969318
28141639,33539170
754622,6510711
7303741,7985381
2938374,2905705
2905705,10389087
3376307,5917296
4487415,4525313
4487415,4482216
4525313,4482216
137528,1222790
137528,30953472
7189701,7156824
429812,62719
3969777,3969778
7219542,6517345
31459812,34909425
10706080,13673471
9746663,9467277
9746663,5012972
9467277,5012972
10426702,11175546
31280839,3621972
3871018,3730831
5534284,5532884
5534284,2949297
13762,652578
15369,2776814
34963458,31034826
31365870,31399563
3584148,3584149
7368410,7465205
11065800,2002
11065800,5988
11065800,1934600
2002,5988
1934600,1258455
1258455,34731651
12122889,12312087
1365234,2538336
3303080,642705
3303080,1599182
5582986,1620731
857301,3299990
7125568,13293358
6825112,9586211
5915402,8249315
5915402,6973617
5915402,5746097
8249315,356337
356337,6973617
5746097,8546748
4103825,3521942
3132402,3373493
292051,292052
6933620,7892905
795079,685790
795079,2054492
685790,2054492
6217078,6217077
8036571,1839904
1839904,2546496
2546496,5389675
780812,780810
3474500,3163873
485852,110074
619938,6535381
619938,46935
46935,2647121
977349,7879896
1885871,1885873
3572875,253068
2318073,1392604
32052693,2630626
32052693,27681262
32052693,33078574
2630626,27681262
1935727,3800904
2440310,4115802
391786,8057347
3163210,6179556
1611093,793598
7009252,1938368
6303871,6306738
3832205,7783805
734584,12301
3018771,2001351
8275539,10072680
8275539,10029138
8066435,8555652
8555652,1045158
1045158,1073431
4702048,34402440
4702048,33991063
4702048,2768362
34402440,33991063
4193168,2408297
2852960,10478552
2852960,8160652
2852960,12418351
10478552,8160652
364254,53511
53511,984690
984690,62761
16130,106506
300505,300508
2033989,2901419
2137976,3265618
2137976,3732371
2137976,3271367
3265618,3732371
3271367,3866677
3866677,3271365
10785217,33029678
306540,8551197
5603717,9476874
2114406,601185
601185,790384
2638541,5156944
289697,1951999
277426,7083793
7083793,427432
427432,3220824
3220824,4122370
4122370,4122371
3408142,1999669
3408142,1901388
3408142,3419315
1999669,1901388
6438732,6438731
9405438,8674897
11486725,5508584
5508584,6493041
2479066,2792524
683984,312903
312903,32746
6529372,6529232
2500073,2494529
2500073,4995882
2500073,2856205
2494529,4995880
4995880,4995882
2856205,2813265
2736319,113428
113428,2736323
2736323,2763591
2763591,10943442
9657250,9376828
9657250,7029939
9376828,7029939
8325786,8298137
6944381,33119362
5985380,5021944
107825,336365
5482154,342931
834600,2264123
834600,2986144
12161434,30898816
11309998,1870810
1870810,9153409
244602,3773136
3773136,5064627
5064627,7495605
10966730,8436988
8436988,8438907
30772,543740
30772,8177690
31071413,33726314
31071413,33711782
31071413,33711776
33726314,33744110
33744110,33711782
33711776,33777846
1555172,1451707
1555172,1558911
14378094,3749236
3749236,8395533
139528,12374248
7057638,3563107
28955622,13694539
13694539,33883649
10739940,10758492
31403206,31431677
2122106,3125425
480277,481131
480277,480272
481131,480272
382456,8700329
2496826,9375650
10820621,6668880
7565209,6534270
7565209,12654015
6534270,1155221
1155221,12654015
11454075,854427
1072751,1072752
1072751,182917
1072752,182917
420261,420258
3576762,3258721
7069861,3958686
7520275,8065400
7314529,7275073
1273111,878450
739829,6567248
11692405,6597688
11692405,2746095
6597688,2746095
3200102,2448734
3200102,3119203
3119203,2909126
2909126,4706106
4706106,2984859
370991,1629076
1110995,1110991
1110991,1110993
3554078,3460723
3554078,3343723
2816720,8538917
663137,32597705
2534,1423440
3866987,5704946
3382557,3628176
6278469,3958980
3958980,6216531
10142137,10708745
5750989,646945
646945,5438860
834989,3708240
834989,1153220
6734636,2474186
10151242,2607461
1812630,1812631
9623532,9643030
9623532,8607340
9643030,8607340
2411410,4752799
141197,229734
612536,1635280
7802392,7837719
9197132,9197135
9197132,9197217
9197135,9197134
9197134,9197095
9197095,9197143
9197143,9197217
1419931,841357
841357,1882063
1882063,7245
1705244,1705242
1705242,2411726
827054,3974936
7137311,7713304
5644988,5644993
14076670,496107
9532734,1113689
9532734,9448944
6859427,9801108
652493,2767541
652493,2547381
652493,652511
2767541,2547381
3551580,4197207
31634586,5020890
5020890,7453960
7453960,7350497
7350497,7350164
6463056,6218439
7714220,519878
7714220,8794789
3557437,3557310
3230524,5399273
6886067,11993070
10208041,6602356
10208041,10198624
6602356,10198624
6811588,31005362
12015639,12015645
684881,5249
4009372,552654
2298457,7791275
2298457,7791273
3218989,1400048
1016773,8865480
3347695,2848604
2848604,2950177
10591934,10164992
13599456,1643996
1015737,1015740
1015737,1015733
1015740,1015733
4379321,4379320
1137348,1713873
3432988,3378813
668900,212835
11380241,1667180
10188416,1748051
774940,10699669
1914704,1781566
3372527,3373550
11621338,35509110
7800599,7462520
7800599,5755469
4019268,4021672
4019268,4040608
2855218,5320967
2855218,5793118
5871041,6947396
6947396,10651429
11403632,34429914
1463598,391255
1463598,982514
1463598,2204607
391255,1537453
1537453,1716204
1716204,186557
186557,982514
2204607,2599502
2599502,2774911
2748364,2745835
8520,7059
1462675,1259595
3684763,10153299
7831355,5490361
2549507,6928080
2549507,6692456
6928080,6692456
32780231,6889584
6889584,32745372
32745372,32750039
7512650,1825710
7512650,4234702
7512650,32484549
1825710,4234702
32484549,111693
11549174,11319303
3336,2713
11999583,922871
6801423,2357004
19394,4908829
19394,5903830
6832960,1843873
7062614,13754259
2314651,5813099
5476938,5897743
5476938,8340134
5476938,7730188
5897743,8340134
7730188,8022908
8022908,3588261
3588261,7524173
7524173,8168141
2037663,1965098
2169942,4252098
4252098,3847066
3847066,5753090
5753090,1878270
5115597,5115598
5115597,5115599
5115598,5115599
2196005,771973
771973,2762351
9134005,9134007
9134007,9134006
1479546,828283
9268291,9268292
9268291,6331013
6331013,9292641
4269561,1546133
4269561,3402475
3402475,3381556
6387883,33058752
30814155,5770022
30814155,30853265
3288257,7066520
59395,9582875
5778366,10785409
5778366,11064493
5353605,5077081
1954697,289179
1954697,504001
11225459,11383164
6227110,11394972
1480578,1485901
1485901,1471062
1471062,1617256
1617256,1489461
1489461,1680400
6469399,6469334
4755852,4465020
782599,1294188
1294188,977893
2531482,9548710
3548549,11524821
3548549,5764856
11524821,5764856
1054431,83584
11716998,1685560
1817227,2798257
31942741,30802362
31942741,31884194
33980712,7142730
5789236,4302623
1997427,225401
1519089,578818
30681281,10151897
10759497,10759498
3249030,48910
63870,2369739
4528377,5688746
32121821,2766326
1526593,585221
31934050,31786766
30787140,3132073
5091,204684
204684,10137458
10137458,2312466
11101244,845264
11101244,9150974
845264,3386564
3386564,11109026
11109026,9150974
2589686,6380484
4492028,4471443
4492028,4488342
4471443,4488342
5934930,4312458
3606008,3606009
2827742,2841116
1713492,1713490
1713492,1713591
10781133,10865649
10781133,10781185
10781185,10781213
13100286,20121223
8263264,8194874
2128104,3229677
3229677,35579314
1745175,3290800
3290800,5940939
4042056,110270
3323841,985604
985604,3321286
6589131,5966424
6589131,1912977
4861241,7911218
32489084,33076448
33076448,33076445
33076445,8959837
8959837,33076413
33076413,31946747
31946747,29218728
4002940,5038685
6461462,118040
6461462,367508
2805285,7396399
2805285,7396398
7396399,7396398
4402591,987633
412703,8007804
2495858,2814890
2610165,2407354
34796448,34796449
29751,7391723
313570,79123
79123,696122
4735907,4679732
4735907,4418721
4418721,4738042
4738042,4738563
6317964,5075488
6317964,3192591
5075488,5759430
5759430,3192591
605796,10151
10151,30547
30547,2481179
2481179,792130
792130,1918965
1918965,1863410
1863410,594214
594214,7308
7308,110009
110009,1411804
182305,711126
711126,44847
999,1008
3308294,3596711
3308294,3322235
3322235,3645260
8399192,516909
2267758,1900111
4105088,2869703
2869703,2550935
115210,8558252
1140562,5440914
4733131,702049
1898766,2796837
1898766,3805515
2796837,2648976
2648976,3341954
3341954,3805515
1046296,639119
3592430,21200
21200,304302
11679453,11702236
11679453,11868127
34115693,11470231
34115693,34011365
34115693,32733532
11470231,34011365
504949,504962
504949,504952
504952,504958
504958,417965
417965,2418631
2418631,2289598
12370901,30819402
30819402,1838617
8286840,409048
1805610,2015085
3058719,2708276
2960512,928974
5378796,10726306
12276153,33550359
6158585,3395671
1502284,31611603
2058445,3308023
2058445,3880287
5436049,7593518
147562,379286
379286,1830356
1830356,102564
102564,932911
932911,1596537
8562074,3005604
8562074,10255984
3005604,9435443
9435443,10255984
663994,5026733
738745,1435422
1086282,2129132
2688041,2876179
2688041,3794085
2876179,3794085
2622872,12122426
2622872,9563423
3385941,1882093
7550550,781502
3878420,3210466
1424069,6282493
184456,686207
6664749,2077700
31426265,31769838
31426265,31729079
2358164,5567094
10733847,10733827
248028,100957
2091978,1690779
7290235,6582984
6582984,7747562
6975184,6938796
6975184,1768962
6938796,6981669
6981669,6938793
6938793,6297555
6297555,1768962
7369207,7369427
9302651,9302650
2935174,6096966
155134,132657
3618565,11251497
11251497,11288840
1934233,276599
175521,146649
32986546,2017539
12343226,12644017
12343226,12321435
12321435,12576100
10605162,7813968
10605162,8230366
10605162,11061485
7813968,8230366
204790,1563641
204790,1728518
808393,34393221
239718,1864016
567909,567912
1492665,810967
1511133,806770
784163,1701228
431632,806025
33202669,33202667
5645521,2081677
3282274,3282276
32303730,9379466
9379466,31948652
31948652,32127523
7022414,7071652
7022414,6760276
7071652,6760276
1441862,8843107
122245,2799179
30801114,9050079
769778,103152
103152,103154
103154,103664
8271261,8266427
6845662,6787812
1270049,3299543
4494169,4701562
6965849,6965439
531700,228866
531700,323590
5823009,5823021
5823009,5823010
5823021,5823010
10877605,10870208
10259309,12506792
2889333,2764405
4556058,4515635
3805100,4971907
1562160,124873
258893,258864
258864,258880
2797163,2261152
9041047,10248502
12599645,34359537
12599645,34473325
4405210,1400150
3481141,33265376
3481141,5076675
5076675,369518
369518,5854612
2884671,3756749
11477779,947318
97958,1735198
9119809,9119807
3183419,1739434
3183419,3205563
3183419,3347547
1739434,2775928
2775928,3183420
3183420,3205563
3347547,3183421
3183421,2599140
34903724,34903725
34903724,1144387
1144387,35176111
1716468,521424
34015528,11262528
11262528,34015523
21817398,21828363
30611896,32455757
32455757,1592975
9493380,9236291
5116671,5116668
1508645,1775100
34991833,10864629
2687156,2672013
2672013,2671515
2671515,2996919
2996919,3265122
109283,2938034
2938034,463202
463202,463191
34161151,31144306
34161151,32615119
1141512,12396
3158138,246984
1651781,737909
5743730,9370386
5743730,9370385
10362357,11125595
26255,4337002
8050726,8385386
7362413,5556404
3433520,3314299
3433520,3669077
3433520,3827196
3314299,3669077
3717244,3529934
491434,8805921
3697054,3645396
506702,3393890
5405102,3921847
473516,424479
473516,27912
1029559,3029870
10512246,6589358
10191416,10226230
39216,6469472
2809992,829928
3926583,12724852
3926583,30651852
12724852,30651852
2949822,2949820
2750818,2155387
506393,1639025
66391,66390
103164,8057442
103164,8057440
619449,4416001
2479624,2479622
32749958,32730265
8159916,1131164
